# mesh name: boxMesh_1
# primitive scorer name: boxMesh_1
# iX, iY, iZ, total(value) [percm2], total(val^2), entry
26,7,20,0,0,0
26,7,21,0.01587292820263536,0.0002519498497260169,1
26,7,22,0.01824151203265587,0.0003327527612375287,1
26,7,23,0,0,0
26,7,24,0,0,0
26,7,25,0,0,0
26,7,26,0,0,0
26,7,27,0,0,0
26,7,28,0,0,0
26,7,29,0.009862918971582518,9.727717064000233e-05,1
26,8,0,0,0,0
26,8,1,0,0,0
26,8,2,0,0,0
26,8,3,0,0,0
26,8,4,0,0,0
26,8,5,0,0,0
26,8,6,0,0,0
26,8,7,0,0,0
26,8,8,0.03142281393139775,0.00070493805149087,2
26,8,9,0,0,0
26,8,10,0,0,0
26,8,11,0.008382633061496466,7.026853704369363e-05,1
26,8,12,0,0,0
26,8,13,0,0,0
26,8,14,0,0,0
26,8,15,0,0,0
26,8,16,0,0,0
26,8,17,0,0,0
26,8,18,0,0,0
26,8,19,0,0,0
26,8,20,0,0,0
26,8,21,0.02593951975338894,0.0006728586850364548,1
26,8,22,0,0,0
26,8,23,0,0,0
26,8,24,0,0,0
26,8,25,0,0,0
26,8,26,0,0,0
26,8,27,0,0,0
26,8,28,0,0,0
26,8,29,0,0,0
26,9,0,0,0,0
26,9,1,0,0,0
26,9,2,0,0,0
26,9,3,0,0,0
26,9,4,0,0,0
26,9,5,0,0,0
26,9,6,0,0,0
26,9,7,0.003385629255260704,1.146248545407715e-05,1
26,9,8,0.002246169613035991,5.045277930526254e-06,1
26,9,9,0,0,0
26,9,10,0,0,0
26,9,11,0.02565900587154188,0.0006258187641518839,2
26,9,12,0,0,0
26,9,13,0,0,0
26,9,14,0,0,0
26,9,15,0,0,0
26,9,16,0,0,0
26,9,17,0,0,0
26,9,18,0,0,0
26,9,19,0,0,0
26,9,20,0,0,0
26,9,21,0.00625178934482962,3.908487001212518e-05,1
26,9,22,0.004376226168446236,1.915135547739361e-05,1
26,9,23,0,0,0
26,9,24,0,0,0
26,9,25,0,0,0
26,9,26,0,0,0
26,9,27,0,0,0
26,9,28,0,0,0
26,9,29,0,0,0
26,10,0,0,0,0
26,10,1,0,0,0
26,10,2,0,0,0
26,10,3,0,0,0
26,10,4,0,0,0
26,10,5,0,0,0
26,10,6,0,0,0
26,10,7,0,0,0
26,10,8,0,0,0
26,10,9,0,0,0
26,10,10,0,0,0
26,10,11,0.04483197064068039,0.001015968745654461,2
26,10,12,0,0,0
26,10,13,0,0,0
26,10,14,0,0,0
26,10,15,0,0,0
26,10,16,0.008871468542178042,7.87029540948546e-05,1
26,10,17,0,0,0
26,10,18,0,0,0
26,10,19,0,0,0
26,10,20,0,0,0
26,10,21,0,0,0
26,10,22,0.01697554304817158,0.0002881690617803263,1
26,10,23,0.001274773959576629,1.625048648014676e-06,1
26,10,24,0,0,0
26,10,25,0,0,0
26,10,26,0,0,0
26,10,27,0,0,0
26,10,28,0,0,0
26,10,29,0,0,0
26,11,0,0,0,0
26,11,1,0,0,0
26,11,2,0,0,0
26,11,3,0,0,0
26,11,4,0,0,0
26,11,5,0,0,0
26,11,6,0,0,0
26,11,7,0,0,0
26,11,8,0,0,0
26,11,9,0,0,0
26,11,10,0,0,0
26,11,11,0.02476289284845529,0.0006132008622240782,1
26,11,12,0,0,0
26,11,13,0,0,0
26,11,14,0.01126732858233083,0.0001269526933822093,1
26,11,15,0,0,0
26,11,16,0.02438928254849557,0.0005948371032303507,1
26,11,17,0.004217831580302077,1.779010323979352e-05,1
26,11,18,0,0,0
26,11,19,0,0,0
26,11,20,0,0,0
26,11,21,0,0,0
26,11,22,0,0,0
26,11,23,0.02606524768800746,0.0006423459748362603,2
26,11,24,0.006168788273713331,3.80539487659031e-05,1
26,11,25,0,0,0
26,11,26,0,0,0
26,11,27,0,0,0
26,11,28,0,0,0
26,11,29,0,0,0
26,12,0,0,0,0
26,12,1,0,0,0
26,12,2,0,0,0
26,12,3,0,0,0
26,12,4,0,0,0
26,12,5,0,0,0
26,12,6,0,0,0
26,12,7,0,0,0
26,12,8,0,0,0
26,12,9,0,0,0
26,12,10,0,0,0
26,12,11,0.005705537795401415,3.255316153475404e-05,1
26,12,12,0,0,0
26,12,13,0,0,0
26,12,14,0.02437807799836117,0.000594290686894181,1
26,12,15,0,0,0
26,12,16,0.01982573631828523,0.0003930598205621741,1
26,12,17,0.02898692758266873,0.00061732751088288,2
26,12,18,0.01964296556056642,0.0003858460960135987,1
26,12,19,0,0,0
26,12,20,0,0,0
26,12,21,0,0,0
26,12,22,0,0,0
26,12,23,0.01777481879962715,0.0003159441833595787,1
26,12,24,0.02551227123750878,0.0006508759836962177,1
26,12,25,0,0,0
26,12,26,0,0,0
26,12,27,0,0,0
26,12,28,0,0,0
26,12,29,0,0,0
26,13,0,0,0,0
26,13,1,0,0,0
26,13,2,0,0,0
26,13,3,0,0,0
26,13,4,0,0,0
26,13,5,0,0,0
26,13,6,0,0,0
26,13,7,0,0,0
26,13,8,0,0,0
26,13,9,0,0,0
26,13,10,0,0,0
26,13,11,0,0,0
26,13,12,0,0,0
26,13,13,0.003073657476711407,9.447370284143938e-06,1
26,13,14,0.02283496302600499,0.0005214355363990152,1
26,13,15,0,0,0
26,13,16,0,0,0
26,13,17,0.02536804614755587,0.0005973939482627116,2
26,13,18,0.02443270169436539,0.0005969569120858455,1
26,13,19,0,0,0
26,13,20,0,0,0
26,13,21,0,0,0
26,13,22,0,0,0
26,13,23,0,0,0
26,13,24,0.02551227123750882,0.0006508759836962199,1
26,13,25,0,0,0
26,13,26,0,0,0
26,13,27,0,0,0
26,13,28,0,0,0
26,13,29,0,0,0
26,14,0,0,0,0
26,14,1,0,0,0
26,14,2,0,0,0
26,14,3,0,0,0
26,14,4,0,0,0
26,14,5,0,0,0
26,14,6,0,0,0
26,14,7,0,0,0
26,14,8,0,0,0
26,14,9,0,0,0
26,14,10,0,0,0
26,14,11,0,0,0
26,14,12,0,0,0
26,14,13,0.02411278737158146,0.0005814265148270985,1
26,14,14,0,0,0
26,14,15,0,0,0
26,14,16,0,0,0
26,14,17,0.006167220054163551,3.803460319647706e-05,1
26,14,18,0.01599776698393274,0.0002559285484722084,1
26,14,19,0,0,0
26,14,20,0,0,0
26,14,21,0,0,0
26,14,22,0,0,0
26,14,23,0,0,0
26,14,24,0.003721273612643374,1.384787730015587e-05,1
26,14,25,0,0,0
26,14,26,0,0,0
26,14,27,0,0,0
26,14,28,0,0,0
26,14,29,0,0,0
26,15,0,0.01726681279407687,0.0002981428240656965,1
26,15,1,0,0,0
26,15,2,0,0,0
26,15,3,0,0,0
26,15,4,0,0,0
26,15,5,0,0,0
26,15,6,0,0,0
26,15,7,0,0,0
26,15,8,0,0,0
26,15,9,0,0,0
26,15,10,0,0,0
26,15,11,0,0,0
26,15,12,0,0,0
26,15,13,0.02411278737158151,0.0005814265148271006,1
26,15,14,0.01388071109645388,0.0001926741405432179,1
26,15,15,0,0,0
26,15,16,0,0,0
26,15,17,0,0,0
26,15,18,0,0,0
26,15,19,0,0,0
26,15,20,0,0,0
26,15,21,0,0,0
26,15,22,0,0,0
26,15,23,0,0,0
26,15,24,0,0,0
26,15,25,0,0,0
26,15,26,0,0,0
26,15,27,0,0,0
26,15,28,0,0,0
26,15,29,0,0,0
26,16,0,0,0,0
26,16,1,0,0,0
26,16,2,0,0,0
26,16,3,0,0,0
26,16,4,0,0,0
26,16,5,0,0,0
26,16,6,0,0,0
26,16,7,0,0,0
26,16,8,0,0,0
26,16,9,0,0,0
26,16,10,0,0,0
26,16,11,0,0,0
26,16,12,0,0,0
26,16,13,0.0116626094340724,0.0001360164588117144,1
26,16,14,0.0239462530588622,0.0005734230355590673,1
26,16,15,0,0,0
26,16,16,0,0,0
26,16,17,0,0,0
26,16,18,0,0,0
26,16,19,0,0,0
26,16,20,0,0,0
26,16,21,0,0,0
26,16,22,0,0,0
26,16,23,0,0,0
26,16,24,0,0,0
26,16,25,0,0,0
26,16,26,0,0,0
26,16,27,0,0,0
26,16,28,0,0,0
26,16,29,0,0,0
26,17,0,0,0,0
26,17,1,0,0,0
26,17,2,0.009277359989412459,8.606940837315112e-05,1
26,17,3,0,0,0
26,17,4,0,0,0
26,17,5,0,0,0
26,17,6,0,0,0
26,17,7,0,0,0
26,17,8,0,0,0
26,17,9,0,0,0
26,17,10,0,0,0
26,17,11,0,0,0
26,17,12,0,0,0
26,17,13,0.01483221885051498,0.0002199947160295721,1
26,17,14,0.02394625305886224,0.0005734230355590692,1
26,17,15,0,0,0
26,17,16,0,0,0
26,17,17,0,0,0
26,17,18,0,0,0
26,17,19,0,0,0
26,17,20,0,0,0
26,17,21,0,0,0
26,17,22,0,0,0
26,17,23,0,0,0
26,17,24,0,0,0
26,17,25,0,0,0
26,17,26,0,0,0
26,17,27,0,0,0
26,17,28,0,0,0
26,17,29,0,0,0
26,18,0,0,0,0
26,18,1,0,0,0
26,18,2,0.02537144161244463,0.0006437100494936873,1
26,18,3,0,0,0
26,18,4,0,0,0
26,18,5,0,0,0
26,18,6,0,0,0
26,18,7,0,0,0
26,18,8,0,0,0
26,18,9,0,0,0
26,18,10,0,0,0
26,18,11,0,0,0
26,18,12,0,0,0
26,18,13,0.0237896779211631,0.0005659487755926753,1
26,18,14,0.004123255128498562,1.700123285468969e-05,1
26,18,15,0,0,0
26,18,16,0,0,0
26,18,17,0,0,0
26,18,18,0,0,0
26,18,19,0,0,0
26,18,20,0,0,0
26,18,21,0,0,0
26,18,22,0,0,0
26,18,23,0,0,0
26,18,24,0,0,0
26,18,25,0,0,0
26,18,26,0.004762846805040335,2.268470968828293e-05,1
26,18,27,0,0,0
26,18,28,0,0,0
26,18,29,0,0,0
26,19,0,0,0,0
26,19,1,0,0,0
26,19,2,0.02537144161244471,0.0006437100494936909,1
26,19,3,0,0,0
26,19,4,0,0,0
26,19,5,0,0,0
26,19,6,0,0,0
26,19,7,0,0,0
26,19,8,0,0,0
26,19,9,0,0,0
26,19,10,0,0,0
26,19,11,0,0,0
26,19,12,0,0,0
26,19,13,0.02378967792116318,0.0005659487755926788,1
26,19,14,0,0,0
26,19,15,0,0,0
26,19,16,0,0,0
26,19,17,0.02952697300893144,0.000478476969610515,2
26,19,18,0,0,0
26,19,19,0,0,0
26,19,20,0,0,0
26,19,21,0,0,0
26,19,22,0,0,0
26,19,23,0,0,0
26,19,24,0,0,0
26,19,25,0,0,0
26,19,26,0.0002109799632821878,4.451254490655331e-08,1
26,19,27,0.02476718270130653,0.0006134133389598973,1
26,19,28,0,0,0
26,19,29,0,0,0
26,20,0,0,0,0
26,20,1,0,0,0
26,20,2,0.007567463594754014,4.172767586097599e-05,2
26,20,3,0,0,0
26,20,4,0,0,0
26,20,5,0,0,0
26,20,6,0,0,0
26,20,7,0,0,0
26,20,8,0,0,0
26,20,9,0,0,0
26,20,10,0,0,0
26,20,11,0,0,0
26,20,12,0,0,0
26,20,13,0.007284670839858239,5.306642924508094e-05,1
26,20,14,0,0,0
26,20,15,0,0,0
26,20,16,0,0,0
26,20,17,0.04738277118098436,0.001122563527138274,2
26,20,18,0,0,0
26,20,19,0,0,0
26,20,20,0,0,0
26,20,21,0,0,0
26,20,22,0,0,0
26,20,23,0,0,0
26,20,24,0,0,0
26,20,25,0,0,0
26,20,26,0,0,0
26,20,27,0.02497816266458869,0.0006239086100986524,1
26,20,28,0,0,0
26,20,29,0,0,0
26,21,0,0,0,0
26,21,1,0,0,0
26,21,2,0.02474909642797412,0.0006125177740011613,1
26,21,3,0,0,0
26,21,4,0,0,0
26,21,5,0,0,0
26,21,6,0,0,0
26,21,7,0,0,0
26,21,8,0,0,0
26,21,9,0,0,0
26,21,10,0,0,0
26,21,11,0,0,0
26,21,12,0.006477364719514367,4.195625370960943e-05,1
26,21,13,0,0,0
26,21,14,0.02420402285987885,0.0005858347226015382,1
26,21,15,0,0,0
26,21,16,0,0,0
26,21,17,0.04738277118098416,0.001122563527138264,2
26,21,18,0,0,0
26,21,19,0,0,0
26,21,20,0,0,0
26,21,21,0,0,0
26,21,22,0,0,0
26,21,23,0,0,0
26,21,24,0.018593598137923,0.0003457218917145736,1
26,21,25,0,0,0
26,21,26,0,0,0
26,21,27,0.03447481836735954,0.00061867347476768,2
26,21,28,0.0009809903903117852,9.623421458840686e-07,1
26,21,29,0,0,0
26,22,0,0,0,0
26,22,1,0,0,0
26,22,2,0.02474909642797418,0.0006125177740011644,1
26,22,3,0,0,0
26,22,4,0,0,0
26,22,5,0,0,0
26,22,6,0,0,0
26,22,7,0,0,0
26,22,8,0,0,0
26,22,9,0,0,0
26,22,10,0,0,0
26,22,11,0,0,0
26,22,12,0.02354903200339467,0.0005545569082969062,1
26,22,13,0,0,0
26,22,14,0,0,0
26,22,15,0,0,0
26,22,16,0.01204117927494042,0.0001449899983312547,1
26,22,17,0.045516524127097,0.0008189913064905351,3
26,22,18,0,0,0
26,22,19,0,0,0
26,22,20,0,0,0
26,22,21,0,0,0
26,22,22,0,0,0
26,22,23,0,0,0
26,22,24,0.02409745116522083,0.0005806871526602029,1
26,22,25,0,0,0
26,22,26,0,0,0
26,22,27,0.01174458445413807,0.0001379352640003817,1
26,22,28,0.01303776247385733,0.0001699832503247225,1
26,22,29,0,0,0
26,23,0,0,0,0
26,23,1,0.009772920911186925,9.550998313631471e-05,1
26,23,2,0.01446936821467787,0.0002093626165319304,1
26,23,3,0,0,0
26,23,4,0,0,0
26,23,5,0,0,0
26,23,6,0,0,0
26,23,7,0,0,0
26,23,8,0,0,0
26,23,9,0,0,0
26,23,10,0,0,0
26,23,11,0,0,0
26,23,12,0.02354903200339465,0.0005545569082969053,1
26,23,13,0,0,0
26,23,14,0,0,0
26,23,15,0,0,0
26,23,16,0.02348118370003826,0.0005513659879549424,1
26,23,17,0.02352367994472072,0.0005533635181416557,1
26,23,18,0,0,0
26,23,19,0,0,0
26,23,20,0,0,0
26,23,21,0,0,0
26,23,22,0,0,0
26,23,23,0,0,0
26,23,24,0.0166081694687145,0.0002758312931015404,1
26,23,25,0.007489281696506316,5.608934032962452e-05,1
26,23,26,0,0,0
26,23,27,0,0,0
26,23,28,0.02478234692799539,0.0006141647192595223,1
26,23,29,0,0,0
26,24,0,0,0,0
26,24,1,0,0,0
26,24,2,0,0,0
26,24,3,0,0,0
26,24,4,0,0,0
26,24,5,0,0,0
26,24,6,0,0,0
26,24,7,0,0,0
26,24,8,0,0,0
26,24,9,0,0,0
26,24,10,0,0,0
26,24,11,0,0,0
26,24,12,0.02354903200339457,0.0005545569082969016,1
26,24,13,0,0,0
26,24,14,0,0,0
26,24,15,0,0,0
26,24,16,0.02348118370003818,0.0005513659879549385,1
26,24,17,0.02352367994472064,0.0005533635181416519,1
26,24,18,0,0,0
26,24,19,0,0,0
26,24,20,0,0,0
26,24,21,0,0,0
26,24,22,0,0,0
26,24,23,0,0,0
26,24,24,0,0,0
26,24,25,0.008235931035488914,6.78305600213295e-05,1
26,24,26,0,0,0
26,24,27,0,0,0
26,24,28,0.01846342484011671,0.000340898056826639,1
26,24,29,0,0,0
26,25,0,0,0,0
26,25,1,0,0,0
26,25,2,0,0,0
26,25,3,0,0,0
26,25,4,0,0,0
26,25,5,0,0,0
26,25,6,0,0,0
26,25,7,0,0,0
26,25,8,0,0,0
26,25,9,0,0,0
26,25,10,0,0,0
26,25,11,0,0,0
26,25,12,0.001175945143536173,1.382846980606311e-06,1
26,25,13,0,0,0
26,25,14,0,0,0
26,25,15,0,0,0
26,25,16,0.02069841912239305,0.0004284245541662462,1
26,25,17,0.009485219970305304,8.996939788507857e-05,1
26,25,18,0,0,0
26,25,19,0,0,0
26,25,20,0,0,0
26,25,21,0,0,0
26,25,22,0,0,0
26,25,23,0,0,0
26,25,24,0,0,0
26,25,25,0,0,0
26,25,26,0,0,0
26,25,27,0,0,0
26,25,28,0,0,0
26,25,29,0,0,0
26,26,0,0,0,0
26,26,1,0,0,0
26,26,2,0,0,0
26,26,3,0,0,0
26,26,4,0,0,0
26,26,5,0,0,0
26,26,6,0,0,0
26,26,7,0,0,0
26,26,8,0,0,0
26,26,9,0,0,0
26,26,10,0,0,0
26,26,11,0,0,0
26,26,12,0,0,0
26,26,13,0,0,0
26,26,14,0,0,0
26,26,15,0,0,0
26,26,16,0,0,0
26,26,17,0,0,0
26,26,18,0,0,0
26,26,19,0,0,0
26,26,20,0,0,0
26,26,21,0,0,0
26,26,22,0,0,0
26,26,23,0,0,0
26,26,24,0,0,0
26,26,25,0,0,0
26,26,26,0,0,0
26,26,27,0,0,0
26,26,28,0,0,0
26,26,29,0,0,0
26,27,0,0,0,0
26,27,1,0,0,0
26,27,2,0,0,0
26,27,3,0,0,0
26,27,4,0,0,0
26,27,5,0,0,0
26,27,6,0,0,0
26,27,7,0,0,0
26,27,8,0,0,0
26,27,9,0,0,0
26,27,10,0,0,0
26,27,11,0,0,0
26,27,12,0,0,0
26,27,13,0,0,0
26,27,14,0,0,0
26,27,15,0,0,0
26,27,16,0,0,0
26,27,17,0,0,0
26,27,18,0.01682925641468215,0.0002832238714711202,1
26,27,19,0,0,0
26,27,20,0,0,0
26,27,21,0,0,0
26,27,22,0,0,0
26,27,23,0,0,0
26,27,24,0,0,0
26,27,25,0,0,0
26,27,26,0,0,0
26,27,27,0,0,0
26,27,28,0,0,0
26,27,29,0,0,0
26,28,0,0,0,0
26,28,1,0,0,0
26,28,2,0,0,0
26,28,3,0,0,0
26,28,4,0,0,0
26,28,5,0,0,0
26,28,6,0,0,0
26,28,7,0,0,0
26,28,8,0,0,0
26,28,9,0,0,0
26,28,10,0,0,0
26,28,11,0,0,0
26,28,12,0,0,0
26,28,13,0,0,0
26,28,14,0,0,0
26,28,15,0,0,0
26,28,16,0,0,0
26,28,17,0,0,0
26,28,18,0.02331850344192971,0.0005437526027712878,1
26,28,19,0.02002138193368135,0.0004008557345343419,1
26,28,20,0,0,0
26,28,21,0,0,0
26,28,22,0,0,0
26,28,23,0,0,0
26,28,24,0,0,0
26,28,25,0,0,0
26,28,26,0.004475281776280056,2.002814697710437e-05,1
26,28,27,0,0,0
26,28,28,0,0,0
26,28,29,0,0,0
26,29,0,0,0,0
26,29,1,0,0,0
26,29,2,0,0,0
26,29,3,0,0,0
26,29,4,0,0,0
26,29,5,0,0,0
26,29,6,0,0,0
26,29,7,0,0,0
26,29,8,0,0,0
26,29,9,0,0,0
26,29,10,0,0,0
26,29,11,0,0,0
26,29,12,0,0,0
26,29,13,0,0,0
26,29,14,0,0,0
26,29,15,0,0,0
26,29,16,0,0,0
26,29,17,0,0,0
26,29,18,0.02331850344192976,0.00054375260277129,1
26,29,19,0.02335526319709273,0.0005454683190054743,1
26,29,20,0,0,0
26,29,21,0,0,0
26,29,22,0,0,0
26,29,23,0,0,0
26,29,24,0,0,0
26,29,25,0,0,0
26,29,26,0.02395724843996988,0.0005739497528144391,1
26,29,27,0,0,0
26,29,28,0,0,0
26,29,29,0,0,0
27,0,0,0.03090239121995272,0.0004868773593626204,2
27,0,1,0.005547191094930556,3.077132904367686e-05,1
27,0,2,0,0,0
27,0,3,0,0,0
27,0,4,0,0,0
27,0,5,0,0,0
27,0,6,0,0,0
27,0,7,0,0,0
27,0,8,0,0,0
27,0,9,0,0,0
27,0,10,0,0,0
27,0,11,0,0,0
27,0,12,0.01861053936549479,0.0003463521754746313,1
27,0,13,0,0,0
27,0,14,0,0,0
27,0,15,0,0,0
27,0,16,0,0,0
27,0,17,0.01284720804374636,0.0001650507545193012,1
27,0,18,0,0,0
27,0,19,0,0,0
27,0,20,0,0,0
27,0,21,0,0,0
27,0,22,0.02351619568904731,0.0005530114596855675,1
27,0,23,0,0,0
27,0,24,0,0,0
27,0,25,0.006241319398946782,3.895406783966943e-05,1
27,0,26,0,0,0
27,0,27,0,0,0
27,0,28,0.0157874765305024,0.0002492444152011642,1
27,0,29,0.004243223126836344,1.80049425041188e-05,1
27,1,0,0.009938822622898347,9.878019512943599e-05,1
27,1,1,0,0,0
27,1,2,0,0,0
27,1,3,0,0,0
27,1,4,0,0,0
27,1,5,0,0,0
27,1,6,0,0,0
27,1,7,0.02447487238685956,0.0005990193783530605,1
27,1,8,0,0,0
27,1,9,0,0,0
27,1,10,0.02809169392391352,0.00078914326751484,1
27,1,11,0,0,0
27,1,12,0,0,0
27,1,13,0.01282081213902561,0.0001643732239041865,1
27,1,14,0.008099314671290093,6.559889814457495e-05,1
27,1,15,0,0,0
27,1,16,0,0,0
27,1,17,0,0,0
27,1,18,0,0,0
27,1,19,0,0,0
27,1,20,0,0,0
27,1,21,0,0,0
27,1,22,0.00822523833437379,6.765454565725212e-05,1
27,1,23,0.01827602627315651,0.0003340131363371068,1
27,1,24,0,0,0
27,1,25,0.0125735564449063,0.0001580943216732446,1
27,1,26,0,0,0
27,1,27,0,0,0
27,1,28,0,0,0
27,1,29,0.024429570436315,0.0005968039117028758,1
27,2,0,0,0,0
27,2,1,0.03062508212795434,0.0009378956553439482,1
27,2,2,0,0,0
27,2,3,0,0,0
27,2,4,0,0,0
27,2,5,0,0,0
27,2,6,0,0,0
27,2,7,0.01537028566366383,0.00023624568138263,1
27,2,8,0,0,0
27,2,9,0,0,0
27,2,10,0.01000594103370855,0.0001001188559700525,1
27,2,11,0,0,0
27,2,12,0,0,0
27,2,13,0.02535731993468246,0.0006429936742698443,1
27,2,14,0.02657838724519508,0.0007064106685555485,1
27,2,15,0,0,0
27,2,16,0,0,0
27,2,17,0,0,0
27,2,18,0.0155801548549172,0.0002427412253032,1
27,2,19,0,0,0
27,2,20,0,0,0
27,2,21,0,0,0
27,2,22,0,0,0
27,2,23,0.02650126460753034,0.00070231702579834,1
27,2,24,0,0,0
27,2,25,0.007901019448184825,6.242610832059483e-05,1
27,2,26,0.02154536332209419,0.0004642026806810415,1
27,2,27,0.02190259569073309,0.0004797236979917197,1
27,2,28,0.001494636073147387,2.23393699115344e-06,1
27,2,29,0.01229531078258242,0.0001511746672402875,1
27,3,0,0.009835676750602977,9.674053714235193e-05,1
27,3,1,0.005568889546754175,3.101253078394793e-05,1
27,3,2,0,0,0
27,3,3,0.01869373182376121,0.0003494556094987027,1
27,3,4,0,0,0
27,3,5,0,0,0
27,3,6,0,0,0
27,3,7,0,0,0
27,3,8,0,0,0
27,3,9,0,0,0
27,3,10,0,0,0
27,3,11,0,0,0
27,3,12,0,0,0
27,3,13,0,0,0
27,3,14,0.007978216750080066,6.365194251125812e-05,1
27,3,15,0,0,0
27,3,16,0,0,0
27,3,17,0,0,0
27,3,18,0.0243481121310481,0.0005928305643460919,1
27,3,19,0.01159736440414422,0.0001344988611225113,1
27,3,20,0,0,0
27,3,21,0,0,0
27,3,22,0.001060653643247201,1.124986150933561e-06,1
27,3,23,0.001140496404749245,1.300732049245953e-06,1
27,3,24,0,0,0
27,3,25,0.01950398486146604,0.0003804054254762965,1
27,3,26,0.006278653061099075,3.942148426164878e-05,1
27,3,27,0,0,0
27,3,28,0.02284175263687244,0.0005217456635240688,1
27,3,29,0,0,0
27,4,0,0,0,0
27,4,1,0,0,0
27,4,2,0.007470454481771677,5.580769016422253e-05,1
27,4,3,0.01776006649293161,0.0003154199618333523,1
27,4,4,0,0,0
27,4,5,0,0,0
27,4,6,0,0,0
27,4,7,0,0,0
27,4,8,0.01615183228042063,0.0001451228086197541,2
27,4,9,0.005621050918553163,3.159621342896736e-05,1
27,4,10,0.003685388651545703,1.358208951294186e-05,1
27,4,11,0,0,0
27,4,12,0,0,0
27,4,13,0,0,0
27,4,14,0,0,0
27,4,15,0,0,0
27,4,16,0,0,0
27,4,17,0,0,0
27,4,18,0,0,0
27,4,19,0.02741079726743223,0.0007513518068362704,1
27,4,20,0,0,0
27,4,21,0,0,0
27,4,22,0.02801950458360539,0.0007850926371106834,1
27,4,23,0,0,0
27,4,24,0,0,0
27,4,25,0.01634007403082471,0.0002669980193328321,1
27,4,26,0.009372646040447281,8.784649379951209e-05,1
27,4,27,0,0,0
27,4,28,0,0,0
27,4,29,0,0,0
27,5,0,0,0,0
27,5,1,0,0,0
27,5,2,0,0,0
27,5,3,0,0,0
27,5,4,0,0,0
27,5,5,0,0,0
27,5,6,0.02038419948337133,0.0004155155885778759,1
27,5,7,0,0,0
27,5,8,0.05435686534105497,0.001477372419549474,2
27,5,9,0,0,0
27,5,10,0.02680584253482788,0.0007185531940019878,1
27,5,11,0,0,0
27,5,12,0,0,0
27,5,13,0,0,0
27,5,14,0,0,0
27,5,15,0,0,0
27,5,16,0,0,0
27,5,17,0,0,0
27,5,18,0,0,0
27,5,19,0.003083185335669682,9.50603181408857e-06,1
27,5,20,0,0,0
27,5,21,0,0,0
27,5,22,0.01484542575295695,0.0002203866657865574,1
27,5,23,0,0,0
27,5,24,0,0,0
27,5,25,0,0,0
27,5,26,0,0,0
27,5,27,0,0,0
27,5,28,0,0,0
27,5,29,0,0,0
27,6,0,0,0,0
27,6,1,0,0,0
27,6,2,0,0,0
27,6,3,0,0,0
27,6,4,0,0,0
27,6,5,0,0,0
27,6,6,0.0261773717172467,0.0006852547900229077,1
27,6,7,0,0,0
27,6,8,0.005966242024367054,3.559604389332347e-05,1
27,6,9,0,0,0
27,6,10,0.01354298428569219,0.0001834124233625055,1
27,6,11,0,0,0
27,6,12,0.009410611334953894,8.855960569756271e-05,1
27,6,13,0.01670665750554172,0.0001502302316495828,2
27,6,14,0.00363206794088305,1.319191752719044e-05,1
27,6,15,0.01625091304329845,0.0001509439219072502,2
27,6,16,0.01072217427483713,0.0001149650211799791,1
27,6,17,0,0,0
27,6,18,0,0,0
27,6,19,0,0,0
27,6,20,0,0,0
27,6,21,0,0,0
27,6,22,0,0,0
27,6,23,0,0,0
27,6,24,0,0,0
27,6,25,0,0,0
27,6,26,0.01277049005599178,0.0001630854162701848,1
27,6,27,0,0,0
27,6,28,0,0,0
27,6,29,0,0,0
27,7,0,0,0,0
27,7,1,0,0,0
27,7,2,0,0,0
27,7,3,0,0,0
27,7,4,0,0,0
27,7,5,0,0,0
27,7,6,0,0,0
27,7,7,0,0,0
27,7,8,0,0,0
27,7,9,0,0,0
27,7,10,0,0,0
27,7,11,0,0,0
27,7,12,0.02686494656769702,0.0006545464532958773,2
27,7,13,0,0,0
27,7,14,0.02506338508626544,0.0006281732719824327,1
27,7,15,0.05151849947224421,0.001327080246236663,2
27,7,16,0.02581149145509628,0.0006662330911365083,1
27,7,17,0,0,0
27,7,18,0,0,0
27,7,19,0,0,0
27,7,20,0,0,0
27,7,21,0,0,0
27,7,22,0.008414254067053114,7.079967150491988e-05,1
27,7,23,0,0,0
27,7,24,0,0,0
27,7,25,0,0,0
27,7,26,0.01523108850576279,0.0002319860570703793,1
27,7,27,0.01324515370119959,0.0001754340965684013,1
27,7,28,0,0,0
27,7,29,0,0,0
27,8,0,0,0,0
27,8,1,0,0,0
27,8,2,0,0,0
27,8,3,0,0,0
27,8,4,0,0,0
27,8,5,0,0,0
27,8,6,0,0,0
27,8,7,0,0,0
27,8,8,0.02069512100766016,0.000428288033521697,1
27,8,9,0,0,0
27,8,10,0,0,0
27,8,11,0,0,0
27,8,12,0.02599616133950395,0.0006758004043895196,1
27,8,13,0,0,0
27,8,14,0.01642795938968821,0.0002698778497092451,1
27,8,15,0.02468294585322714,0.0003264292288833126,2
27,8,16,0.009571243771651331,9.160870733637442e-05,1
27,8,17,0,0,0
27,8,18,0,0,0
27,8,19,0,0,0
27,8,20,0,0,0
27,8,21,0,0,0
27,8,22,0.006664618609703723,4.441714121280919e-05,1
27,8,23,0.01999114749000528,0.0003996459779671445,1
27,8,24,0,0,0
27,8,25,0,0,0
27,8,26,0,0,0
27,8,27,0.009539551250890514,9.100303806836676e-05,1
27,8,28,0,0,0
27,8,29,0,0,0
27,9,0,0,0,0
27,9,1,0,0,0
